Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
25055;21101094852;Anales de la Facultad de Medicina;journal;10255583, 16099419;0,143;Q4;8;80;213;1733;71;167;0,29;21,66;-;0;42;Peru;Latin America;Universidad Nacional Mayor de San Marcos;2019-2024;Medicine (miscellaneous) (Q4);Medicine
25056;18300156729;Applied Econometrics and International Development;journal;15784487;0,143;Q4;16;22;35;800;27;35;0,77;36,36;-;0;17;Spain;Western Europe;Euro-American Association of Economic Development Studies;2009-2024;"Development (Q4); Economics and Econometrics (Q4); Finance (Q4); Political Science and International Relations (Q4)";"Economics, Econometrics and Finance; Social Sciences"
25057;60672;Arab Studies Quarterly;journal;02713519;0,143;Q3;6;16;51;375;29;40;0,34;23,44;-;0;2;United Kingdom;Western Europe;Association of Arab-American University Graduates;1979, 1981, 2001, 2018-2024;"Cultural Studies (Q3); Political Science and International Relations (Q4); Sociology and Political Science (Q4)";Social Sciences
25058;21101078824;Archives of Health Science and Research;journal;26874644;0,143;Q3;5;36;97;1135;31;97;0,24;31,53;-;0;7;Turkey;Middle East;AVES;2020-2024;"Health Professions (miscellaneous) (Q3); Earth and Planetary Sciences (miscellaneous) (Q4); Health (social science) (Q4); Public Health, Environmental and Occupational Health (Q4)";"Earth and Planetary Sciences; Health Professions; Medicine; Social Sciences"
25059;21100229212;Asian Women;journal;1225925X;0,143;Q3;12;19;60;967;27;58;0,50;50,89;-;0;13;South Korea;Asiatic Region;Sookmyung Women's University;2008-2024;"Gender Studies (Q3); Sociology and Political Science (Q4)";Social Sciences
25060;21101236074;Australian Journal of Applied Linguistics;journal;22090959;0,143;Q3;3;19;32;1113;20;31;0,75;58,58;-;0;2;Australia;Pacific Region;;2021-2025;"Linguistics and Language (Q3); Education (Q4)";Social Sciences
25061;21100855926;Australian Journal of Herbal and Naturopathic Medicine;journal;22091203, 2209119X;0,143;Q3;14;19;54;525;11;31;0,26;27,63;-;0;2;Australia;Pacific Region;Naturopaths and Herbalists Association of Australia;2018-2024;"Pharmacology (nursing) (Q3); Complementary and Alternative Medicine (Q4)";"Medicine; Nursing"
25062;21100896901;Benjamins Translation Library;book series;09297316;0,143;Q2;52;9;106;367;68;15;0,19;40,78;-;0;0;Netherlands;Western Europe;John Benjamins Publishing Company;1994-2016, 2018-2021, 2023-2024;"Literature and Literary Theory (Q2); Linguistics and Language (Q3); Communication (Q4)";"Arts and Humanities; Social Sciences"
25063;21101120356;Biologicni Studii;journal;19964536, 23110783;0,143;Q4;5;54;106;1912;57;106;0,59;35,41;-;0;23;Ukraine;Eastern Europe;Ivan Franko National University of Lviv;2019-2024;Agricultural and Biological Sciences (miscellaneous) (Q4);Agricultural and Biological Sciences
25064;21100897143;Brussels Studies;journal;20310293;0,143;Q3;3;6;36;211;7;36;0,08;35,17;-;0;5;Belgium;Western Europe;Universite Saint-Louis Bruxelles;2018-2024;"Cultural Studies (Q3); Geography, Planning and Development (Q4); Urban Studies (Q4)";Social Sciences
25065;19300157027;Bulletin of Glaciological Research;journal;13453807;0,143;Q4;12;10;4;406;3;4;0,33;40,60;-;0;2;Japan;Asiatic Region;Japanese Society of Snow and Ice;2009-2024;Earth-Surface Processes (Q4);Earth and Planetary Sciences
25066;21101144513;Canadian Journal of Health History;journal;28166477;0,143;Q3;2;8;28;797;11;27;0,39;99,63;-;0;4;Canada;Northern America;University of Toronto Press;2022-2024;"History and Philosophy of Science (Q3); Medicine (miscellaneous) (Q4)";"Arts and Humanities; Medicine"
25067;21101256322;China Pharmacy;journal;10010408;0,143;Q4;7;525;1496;11201;538;1496;0,35;21,34;-;0;180;China;Asiatic Region;;2020-2025;"Drug Discovery (Q4); Pharmaceutical Science (Q4); Pharmacology (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4)";Pharmacology, Toxicology and Pharmaceutics
25068;21101047123;Chinese Journal of Applied Chemistry;journal;10000518;0,143;Q4;8;165;482;6144;274;473;0,64;37,24;-;0;44;China;Asiatic Region;Science China Press;2019-2025;"Biochemistry (Q4); Chemical Engineering (miscellaneous) (Q4); Chemistry (miscellaneous) (Q4); Environmental Chemistry (Q4); Materials Chemistry (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Chemistry; Environmental Science; Materials Science"
25069;21101221512;Chinese Journal of Pharmacovigilance;journal;16728629;0,143;Q4;7;252;795;7304;269;795;0,36;28,98;-;0;72;China;Asiatic Region;;2020-2025;"Pharmaceutical Science (Q4); Pharmacology (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4); Toxicology (Q4)";Pharmacology, Toxicology and Pharmaceutics
25070;21101209901;Chinese Journal of Primary Medicine and Pharmacy;journal;10086706;0,143;Q4;3;355;1220;7115;150;1218;0,14;20,04;-;0;112;China;Asiatic Region;Chinese Medical Journals Publishing House Co.Ltd;2020-2025;Medicine (miscellaneous) (Q4);Medicine
25071;21100317201;Cirugia Cardiovascular;journal;11340096;0,143;Q4;11;97;240;1910;51;239;0,23;19,69;-;0;34;Spain;Western Europe;Sociedad Espanola de Cirugia Cardiovascular y Endovascular (SECCE);2012-2025;"Cardiology and Cardiovascular Medicine (Q4); Surgery (Q4)";Medicine
25072;19700174746;Custos e Agronegocio;journal;18082882;0,143;Q4;15;15;262;590;54;254;0,12;39,33;-;0;8;Brazil;Latin America;Universidade Federal Rural de Pernambuco;2009-2024;"Accounting (Q4); Agronomy and Crop Science (Q4); Business, Management and Accounting (miscellaneous) (Q4)";"Agricultural and Biological Sciences; Business, Management and Accounting"
25073;21101120351;Dearq;journal;20113188, 2215969X;0,143;Q3;4;24;84;422;11;72;0,09;17,58;-;0;13;Colombia;Latin America;Universidad de los Andes, Colombia;2019-2025;"Architecture (Q3); Geography, Planning and Development (Q4); Urban Studies (Q4)";"Engineering; Social Sciences"
25074;21101259011;Diyala Journal of Medicine;journal;22199764, 26178982;0,143;Q4;4;52;167;1603;30;167;0,18;30,83;-;0;25;Iraq;Middle East;;2020-2024;"Anatomy (Q4); Biochemistry (Q4); Microbiology (medical) (Q4); Pulmonary and Respiratory Medicine (Q4)";"Biochemistry, Genetics and Molecular Biology; Medicine"
25075;16200154728;Ecumenical Review;journal;00130796, 17586623;0,143;Q2;11;25;181;267;29;149;0,15;10,68;-;0;4;United States;Northern America;Wiley-Blackwell;1948-2024;Religious Studies (Q2);Arts and Humanities
25076;21100824863;Electronic Communications of the EASST;journal;18632122;0,143;Q4;25;0;62;0;26;62;0,43;0,00;-;0;0;Germany;Western Europe;European Association of Software Science and Technology;2006-2022;"Computational Theory and Mathematics (Q4); Software (Q4)";Computer Science
25077;21101016799;Farmakoekonomika;journal;20704933, 20704909;0,143;Q4;10;35;134;1279;49;134;0,42;36,54;-;0;10;Russian Federation;Eastern Europe;IRBIS LLC;2017-2024;"Health Policy (Q4); Pharmacology (Q4); Public Health, Environmental and Occupational Health (Q4)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
25078;21100863627;Gender Studies;book series;22860134, 1583980X;0,143;Q3;4;11;30;349;9;30;0,30;31,73;-;0;8;Poland;Eastern Europe;De Gruyter Open Ltd;2017-2023;Gender Studies (Q3);Social Sciences
25079;21100941186;Grafica;journal;23397500, 20149298;0,143;Q2;4;13;59;210;14;59;0,23;16,15;-;0;1;Spain;Western Europe;Universitat Autonoma de Barcelona;2019-2025;"Visual Arts and Performing Arts (Q2); Communication (Q4); Computer Graphics and Computer-Aided Design (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
25080;19700174970;Hacettepe University Journal of the Faculty of Pharmacy;journal;13000608, 24588806;0,143;Q4;10;39;80;1844;41;80;0,45;47,28;-;0;15;Turkey;Middle East;Hacettepe University, Faculty of Pharmacy;2008-2024;Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4);Pharmacology, Toxicology and Pharmaceutics
25081;5700167184;Home Cultures;journal;17406315;0,143;Q2;21;6;42;298;14;38;0,36;49,67;-;0;2;United Kingdom;Western Europe;Taylor and Francis Ltd.;2008-2025;"Visual Arts and Performing Arts (Q2); Cultural Studies (Q3); Social Psychology (Q4)";"Arts and Humanities; Psychology; Social Sciences"
25082;21101251298;HoST - Journal of History of Science and Technology;journal;16467752;0,143;Q2;4;14;38;877;15;34;0,40;62,64;-;0;1;Poland;Eastern Europe;;2019-2024;"History (Q2); History and Philosophy of Science (Q3); Medicine (miscellaneous) (Q4)";"Arts and Humanities; Medicine"
25083;21101180312;International Conference on Operations Research and Enterprise Systems;conference and proceedings;21844372;0,143;-;4;45;127;833;50;124;0,60;18,51;-;0;11;Portugal;Western Europe;Science and Technology Publications, Lda;2019-2024;"Computer Science (miscellaneous); Control and Optimization; Management Science and Operations Research; Theoretical Computer Science";"Computer Science; Decision Sciences; Mathematics"
25084;26693;International Journal for Engineering Modelling;journal;13301365, 18498671;0,143;Q4;13;13;33;294;25;33;0,63;22,62;-;0;1;Croatia;Eastern Europe;University of Split;1991-1992, 1994-2024;"Computer Science Applications (Q4); Mechanical Engineering (Q4); Mechanics of Materials (Q4); Modeling and Simulation (Q4); Software (Q4)";"Computer Science; Engineering; Mathematics"
25085;21100244843;International Journal of Humanities Education;journal;23272457, 23270063;0,143;Q3;5;12;36;606;10;35;0,15;50,50;-;0;6;United States;Northern America;Common Ground Research Networks;2013-2025;"Arts and Humanities (miscellaneous) (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
25086;5800179618;International Journal of Internet Protocol Technology;journal;17438209, 17438217;0,143;Q4;16;5;73;114;38;73;0,34;22,80;-;0;1;United Kingdom;Western Europe;Inderscience Enterprises Ltd;2005-2024;Computer Networks and Communications (Q4);Computer Science
25087;21113;International Journal of Nanotechnology;journal;14757435;0,143;Q4;40;39;233;854;112;230;0,47;21,90;-;0;5;United Kingdom;Western Europe;Inderscience Enterprises Ltd;2004-2024;"Bioengineering (Q4); Condensed Matter Physics (Q4); Electrical and Electronic Engineering (Q4); Materials Chemistry (Q4); Nanoscience and Nanotechnology (Q4)";"Chemical Engineering; Engineering; Materials Science; Physics and Astronomy"
25088;19700182337;International Journal of Reconfigurable Computing;journal;16877209, 16877195;0,143;Q4;19;0;6;0;3;6;1,00;0,00;-;0;0;United States;Northern America;John Wiley and Sons Ltd;2010-2023;Hardware and Architecture (Q4);Computer Science
25089;21100790721;Italian Journal of Planning Practice;journal;2239267X;0,143;Q3;10;2;15;119;5;15;0,50;59,50;-;0;1;Italy;Western Europe;University of Rome La Sapienza;2011-2024;"Architecture (Q3); Geography, Planning and Development (Q4); Urban Studies (Q4)";"Engineering; Social Sciences"
25090;14000155544;Jazz Perspectives;journal;17494060, 17494079;0,143;Q2;7;0;15;0;7;14;0,25;0,00;-;0;0;United Kingdom;Western Europe;Routledge;2010-2018, 2020-2021, 2023;"Music (Q2); Cultural Studies (Q3)";"Arts and Humanities; Social Sciences"
25091;21100936376;Journal Global Policy and Governance;journal;21947759, 21947740;0,143;Q4;4;0;30;0;18;30;0,50;0,00;-;0;0;Germany;Western Europe;Transition Academia Press;2019-2022;"Economics and Econometrics (Q4); Political Science and International Relations (Q4)";"Economics, Econometrics and Finance; Social Sciences"
25092;19700188154;Journal of Biopesticides;journal;22308385, 0974391X;0,143;Q4;30;0;56;0;20;56;0,25;0,00;-;0;0;India;Asiatic Region;Crop Protection Research Centre;2010-2023;"Agronomy and Crop Science (Q4); Plant Science (Q4)";Agricultural and Biological Sciences
25093;21101259093;Journal of Cardiac Critical Care;journal;24569224;0,143;Q4;4;49;148;1044;59;129;0,40;21,31;-;0;14;United States;Northern America;Scientific Scholar LLC;2020-2025;"Cardiology and Cardiovascular Medicine (Q4); Critical Care and Intensive Care Medicine (Q4)";Medicine
25094;21362;Journal of Food Safety and Food Quality;journal;0003925X;0,143;Q4;18;0;2;0;1;2;0,00;0,00;-;0;0;Germany;Western Europe;Presse Dienstleistungsgesellschaft mbH und Co. KG;1959-1961, 1973-1989, 1996-2022;"Food Science (Q4); Health, Toxicology and Mutagenesis (Q4); Management, Monitoring, Policy and Law (Q4); Microbiology (Q4)";"Agricultural and Biological Sciences; Environmental Science; Immunology and Microbiology"
25095;21100223516;Journal of Medicine (Bangladesh);journal;20755384, 19979797;0,143;Q4;8;35;93;720;23;83;0,30;20,57;-;0;23;Bangladesh;Asiatic Region;Bangladesh Society of Medicine;2012-2024;Medicine (miscellaneous) (Q4);Medicine
25096;21101097343;Journal of Research Development in Nursing and Midwifery;journal;25883038;0,143;Q4;4;30;92;904;29;87;0,29;30,13;-;0;10;Iran;Middle East;Golestan University of Medical Sciences;2019-2024;"Advanced and Specialized Nursing (Q4); Maternity and Midwifery (Q4); Nursing (miscellaneous) (Q4)";Nursing
25097;21100857889;Journal of the Society of Powder Technology, Japan;journal;03866157, 18837239;0,143;Q4;5;67;188;1128;25;178;0,09;16,84;-;0;8;Japan;Asiatic Region;Society of Powder Technology;2017-2025;"Catalysis (Q4); Filtration and Separation (Q4); Fluid Flow and Transfer Processes (Q4); Process Chemistry and Technology (Q4)";Chemical Engineering
25098;10600153341;Journal of Tropical Agriculture;journal;0971636X, 09735399;0,143;Q4;21;38;116;1158;44;114;0,26;30,47;-;0;15;India;Asiatic Region;Kerala Agricultural University;2007-2011, 2013-2024;Agronomy and Crop Science (Q4);Agricultural and Biological Sciences
25099;5100155034;Landschap;journal;01696300;0,143;Q4;5;27;103;297;5;69;0,08;11,00;-;0;9;Netherlands;Western Europe;Werkgemeenschap Landschapsecologisch Onderzoek;2005-2014, 2018-2024;"Ecology (Q4); Management, Monitoring, Policy and Law (Q4); Nature and Landscape Conservation (Q4)";Environmental Science
25100;19700186822;Lecture Notes in Electrical Engineering;book series;18761119, 18761100;0,143;Q4;49;9100;26582;144086;9782;25068;0,36;15,83;-;0;2463;Germany;Western Europe;Springer Verlag;2007-2025;Industrial and Manufacturing Engineering (Q4);Engineering
25101;7200153169;Legal History Review;journal;00407585, 15718190;0,143;Q2;12;19;63;2756;15;63;0,18;145,05;-;0;3;Netherlands;Western Europe;Brill Academic Publishers;1920-1927, 1929-1944, 1957-1958, 1963-1982, 1984-2024;"History (Q2); Law (Q3)";"Arts and Humanities; Social Sciences"
25102;21100936713;Manuscript Studies;journal;23801190, 23815329;0,143;Q2;7;27;80;709;15;79;0,15;26,26;-;0;0;United States;Northern America;University of Pennsylvania Press;2016-2024;"Literature and Literary Theory (Q2); Conservation (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
25103;21101192680;Material and Mechanical Engineering Technology;journal;2706977X;0,143;Q4;4;40;70;910;33;70;0,52;22,75;-;0;5;Kazakhstan;Asiatic Region;Abylkas Saginov Karaganda Technical University;2019-2024;"Materials Science (miscellaneous) (Q4); Mechanical Engineering (Q4); Mechanics of Materials (Q4); Metals and Alloys (Q4)";"Engineering; Materials Science"
25104;21100212321;Mathematical Biology and Bioinformatics;journal;19946538;0,143;Q4;11;36;80;1840;35;80;0,35;51,11;-;0;13;Russian Federation;Eastern Europe;Russian Academy of Sciences,Department of the Earth Sciences;2012-2025;"Applied Mathematics (Q4); Biomedical Engineering (Q4)";"Engineering; Mathematics"
25105;21100778036;Medical Immunology (Russia);journal;2313741X, 15630625;0,143;Q4;13;137;430;3257;173;430;0,40;23,77;-;0;70;Russian Federation;Eastern Europe;Russian Association of Allergologists and Clinical Immunologists, St. Petersburg Regional Branch (SPb RAACI);2015-2025;"Immunology (Q4); Immunology and Allergy (Q4)";"Immunology and Microbiology; Medicine"
25106;21101040205;Miedzy Oryginalem a Przekladem;journal;16899121, 23916745;0,143;Q2;3;20;97;655;16;88;0,13;32,75;-;0;2;Poland;Eastern Europe;Ksiegarnia Akademicka Publishing Ltd;2019-2024;"Literature and Literary Theory (Q2); Cultural Studies (Q3); Linguistics and Language (Q3)";"Arts and Humanities; Social Sciences"
25107;28917;Mnemosyne;journal;00267074, 1568525X;0,143;Q2;22;51;181;2064;35;174;0,16;40,47;-;0;1;Netherlands;Western Europe;Brill Academic Publishers;1948-1991, 1993-2025;"Classics (Q2); History (Q2); Literature and Literary Theory (Q2); Archeology (arts and humanities) (Q3); Linguistics and Language (Q3)";"Arts and Humanities; Social Sciences"
25108;21101210854;Obozrenie Psihiatrii i Medicinskoj Psihologii Imeni V.M. Bekhtereva;journal;2713055X, 23137053;0,143;Q4;7;51;123;2421;55;121;0,46;47,47;-;0;12;Russian Federation;Eastern Europe;FSBI V M Bekhterev National Research Medical Center for Psychiatry and Neurology of of the Russian Federation Ministry of Health;2020-2024;"Clinical Psychology (Q4); Physiology (medical) (Q4); Psychiatry and Mental Health (Q4)";"Medicine; Psychology"
25109;21100836273;Old Testament Essays;journal;23123621, 10109919;0,143;Q2;6;11;104;606;22;97;0,21;55,09;-;0;1;South Africa;Africa;Old Testament Society of South Africa;2017-2024;"History (Q2); Religious Studies (Q2); Archeology (Q3); Archeology (arts and humanities) (Q3); Linguistics and Language (Q3)";"Arts and Humanities; Social Sciences"
25110;21100856605;Paginas;journal;1851992X;0,143;Q2;4;48;130;2173;12;126;0,11;45,27;-;0;9;Argentina;Latin America;Universidad Nacional de Rosario - Facultad de Humanidades y Artes, Escuela de Historia;2017-2025;History (Q2);Arts and Humanities
25111;21100264813;Pakistan Journal of Scientific and Industrial Research Series A: Physical Sciences;journal;22216413, 22232559;0,143;Q4;10;31;100;1214;50;100;0,44;39,16;-;0;15;Pakistan;Asiatic Region;PCSIR-Scientific Information Centre;2011-2024;"Materials Science (miscellaneous) (Q4); Mathematical Physics (Q4); Physical and Theoretical Chemistry (Q4); Physics and Astronomy (miscellaneous) (Q4)";"Chemistry; Materials Science; Mathematics; Physics and Astronomy"
