Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
13153;21100217227;Iranian Journal of Science and Technology - Transactions of Electrical Engineering;journal;23641827, 22286179;0,428;Q2;29;133;288;5156;765;288;2,23;38,77;-;0;45;Switzerland;Western Europe;Springer Nature;2012-2013, 2016-2025;"Computer Vision and Pattern Recognition (Q2); Electrical and Electronic Engineering (Q2); Computer Networks and Communications (Q3); Energy Engineering and Power Technology (Q3); Signal Processing (Q3)";"Computer Science; Energy; Engineering"
13154;21101195783;Journal of Baghdad College of Dentistry;journal;18171869, 23115270;0,428;Q2;7;32;85;1330;139;85;1,65;41,56;-;0;1;Iraq;Middle East;University of Baghdad;2019-2024;Dentistry (miscellaneous) (Q2);Dentistry
13155;21100854982;Journal of Experiential Education;journal;10538259, 2169009X;0,428;Q2;48;67;85;3047;172;73;1,61;45,48;-;1;31;United Kingdom;Western Europe;SAGE Publications Ltd;1996-2025;Education (Q2);Social Sciences
13156;16358;Journal of Nippon Medical School;journal;13454676, 13473409;0,428;Q3;42;84;244;1941;350;243;1,36;23,11;-;0;34;Japan;Asiatic Region;Medical Association of Nippon Medical School;2000-2024;Medicine (miscellaneous) (Q3);Medicine
13157;30085;Journal of Social and Clinical Psychology;journal;07367236;0,428;Q3;116;24;68;1315;74;68;0,98;54,79;-;0;3;United States;Northern America;Guilford Publications;1996-2024;"Clinical Psychology (Q3); Social Psychology (Q3)";Psychology
13158;21100858269;Plastic Surgery;journal;22925511, 22925503;0,428;Q2;34;175;169;4098;188;142;0,97;23,42;-;0;42;United States;Northern America;SAGE Publications Inc.;2017-2025;Surgery (Q2);Medicine
13159;21101016911;Review of Economics;journal;09485139, 2366035X;0,428;Q2;9;8;32;406;32;32;0,73;50,75;-;0;5;Germany;Western Europe;De Gruyter Oldenbourg;2016-2024;Economics, Econometrics and Finance (miscellaneous) (Q2);Economics, Econometrics and Finance
13160;24228;Review of Social Economy;journal;14701162, 00346764;0,428;Q3;44;36;84;2514;126;82;1,54;69,83;-;5;25;United Kingdom;Western Europe;Routledge;1942, 1944, 1946-2025;Economics and Econometrics (Q3);Economics, Econometrics and Finance
13161;25204;Advances in Cement Research;journal;09517197, 17517605;0,427;Q2;57;53;173;2406;233;173;1,22;45,40;-;0;15;United Kingdom;Western Europe;ICE Publishing;1987-1990, 1993-2025;"Building and Construction (Q2); Materials Science (miscellaneous) (Q3)";"Engineering; Materials Science"
13162;7400153102;AMIA ... Annual Symposium proceedings / AMIA Symposium. AMIA Symposium;journal;15594076, 1942597X;0,427;Q3;71;0;343;0;544;343;1,17;0,00;-;0;0;United States;Northern America;American Medical Informatics Association;2003, 2005-2023;Medicine (miscellaneous) (Q3);Medicine
13163;13300154702;Applied Physics Express;journal;18820786, 18820778;0,427;Q2;115;214;1029;7843;2039;1022;1,93;36,65;-;0;8;Japan;Asiatic Region;Japan Society of Applied Physics;2008-2025;"Engineering (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q2)";"Engineering; Physics and Astronomy"
13164;21101089335;Chemistry (Switzerland);journal;26248549;0,427;Q2;19;103;390;5882;900;381;2,41;57,11;-;0;27;Switzerland;Western Europe;Multidisciplinary Digital Publishing Institute (MDPI);2019-2024;"Chemistry (miscellaneous) (Q2); Inorganic Chemistry (Q2); Electrochemistry (Q3); Organic Chemistry (Q3)";Chemistry
13165;19500157042;Currents in Pharmacy Teaching and Learning;journal;18771300, 18771297;0,427;Q2;35;144;606;3295;818;553;1,16;22,88;-;1;44;United States;Northern America;Elsevier Inc.;2009-2025;"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Pharmacy (Q2)";"Health Professions; Pharmacology, Toxicology and Pharmaceutics"
13166;21101244204;Discover Life;journal;29482976;0,427;Q2;73;28;42;1721;57;41;1,27;61,46;-;0;11;Netherlands;Western Europe;Springer Science and Business Media B.V.;2024-2025;"Ecology, Evolution, Behavior and Systematics (Q2); Space and Planetary Science (Q3)";"Agricultural and Biological Sciences; Earth and Planetary Sciences"
13167;31877;International Agrophysics;journal;02368722;0,427;Q2;53;34;109;2084;242;109;1,90;61,29;-;0;15;Germany;Western Europe;Polish Academy of Sciences;1989, 1992-2025;"Agricultural and Biological Sciences (miscellaneous) (Q2); Fluid Flow and Transfer Processes (Q2); Soil Science (Q2); Water Science and Technology (Q2)";"Agricultural and Biological Sciences; Chemical Engineering; Environmental Science"
13168;21100217216;Iranian Journal of Science and Technology - Transactions of Civil Engineering;journal;22286160;0,427;Q2;31;506;759;26521;1865;759;2,50;52,41;-;0;170;Switzerland;Western Europe;Springer International Publishing AG;2012-2025;"Civil and Structural Engineering (Q2); Geotechnical Engineering and Engineering Geology (Q3)";"Earth and Planetary Sciences; Engineering"
13169;21100838567;Journal of Bio- and Tribo-Corrosion;journal;21984220, 21984239;0,427;Q2;45;114;355;6702;1422;353;4,22;58,79;-;0;21;Switzerland;Western Europe;Springer International Publishing AG;2015-2025;"Materials Chemistry (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2); Metals and Alloys (Q2); Materials Science (miscellaneous) (Q3)";"Engineering; Materials Science"
13170;21101067612;Journal of Earth Sciences and Environment;journal;16726561;0,427;Q2;14;39;252;1907;385;252;1,43;48,90;-;0;22;China;Asiatic Region;Chang'an University;2019-2024;"Earth and Planetary Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)";"Earth and Planetary Sciences; Environmental Science"
13171;5200152623;Journal of Education;journal;00220574, 25155741;0,427;Q1;16;64;174;3905;268;173;1,59;61,02;-;2;22;United States;Northern America;Boston University, School of Education;2005, 2015-2025;"Arts and Humanities (miscellaneous) (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
13172;4900152808;Journal of Instrumentation;journal;17480221;0,427;Q3;92;980;2552;23090;3022;2552;1,12;23,56;-;0;75;United Kingdom;Western Europe;Institute of Physics;2006-2025;"Instrumentation (Q3); Mathematical Physics (Q3)";"Mathematics; Physics and Astronomy"
13173;23933;Journal of Lie Theory;journal;09495932;0,427;Q3;27;37;166;821;69;165;0,34;22,19;-;0;0;Germany;Western Europe;Heldermann Verlag;1996-1998, 2000-2024;Algebra and Number Theory (Q3);Mathematics
13174;24044;Journal of Mass Spectrometry;journal;10969888, 10765174;0,427;Q3;133;95;259;4069;526;245;1,90;42,83;-;0;13;United States;Northern America;Wiley-Blackwell;1995-2025;"Medicine (miscellaneous) (Q3); Spectroscopy (Q3)";"Chemistry; Medicine"
13175;28565;Journal of Physics B: Atomic, Molecular and Optical Physics;journal;09534075;0,427;Q2;138;173;651;9415;987;650;1,56;54,42;-;0;5;United Kingdom;Western Europe;IOP Publishing Ltd.;1988-2025;"Condensed Matter Physics (Q2); Atomic and Molecular Physics, and Optics (Q3)";Physics and Astronomy
13176;145254;Journal of the Korean Mathematical Society;journal;03049914;0,427;Q2;38;56;187;1359;130;187;0,63;24,27;-;0;1;South Korea;Asiatic Region;Korean Mathematical Society;1997-2025;Mathematics (miscellaneous) (Q2);Mathematics
13177;5700161163;Organizacija;journal;15811832, 13185454;0,427;Q2;20;21;67;974;174;67;2,53;46,38;-;0;7;Poland;Eastern Europe;Sciendo;2016-2024;"Business and International Management (Q2); Management Information Systems (Q2); Marketing (Q3); Organizational Behavior and Human Resource Management (Q3); Strategy and Management (Q3); Tourism, Leisure and Hospitality Management (Q3)";Business, Management and Accounting
13178;21744;Planta Medica;journal;14390221, 00320943;0,427;Q2;141;63;374;3541;809;367;1,83;56,21;-;0;20;Germany;Western Europe;Georg Thieme Verlag;1961, 1965-2025;"Complementary and Alternative Medicine (Q2); Pharmaceutical Science (Q2); Analytical Chemistry (Q3); Drug Discovery (Q3); Organic Chemistry (Q3); Pharmacology (Q3); Molecular Medicine (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Medicine; Pharmacology, Toxicology and Pharmaceutics"
13179;26669;Proceedings - IEEE International Conference on Computer Design: VLSI in Computers and Processors;conference and proceedings;10636404;0,427;-;53;103;290;2261;433;281;1,36;21,95;-;0;15;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;1988-1991, 1993-2005, 2009-2012, 2020-2024;"Electrical and Electronic Engineering; Hardware and Architecture";"Computer Science; Engineering"
13180;24206;Review of Financial Economics;journal;10583300, 18735924;0,427;Q3;47;26;71;1350;129;70;1,84;51,92;-;0;11;United States;Northern America;"John Wiley &amp; Sons Inc.";1994-2025;"Economics and Econometrics (Q3); Finance (Q3)";Economics, Econometrics and Finance
13181;19700200821;Therapeutic Delivery;journal;20415990, 20416008;0,427;Q2;69;75;165;5706;397;149;1,90;76,08;-;0;22;United Kingdom;Western Europe;Taylor and Francis Ltd.;2010-2025;Pharmaceutical Science (Q2);Pharmacology, Toxicology and Pharmaceutics
13182;15449;Transactions of the Institute of Measurement and Control;journal;14770369, 01423312;0,427;Q3;54;480;870;17117;2202;866;2,55;35,66;-;0;44;United Kingdom;Western Europe;SAGE Publications Ltd;1979-2025;Instrumentation (Q3);Physics and Astronomy
13183;19520;Veterinary Immunology and Immunopathology;journal;01652427, 18732534;0,427;Q2;110;77;265;3617;403;265;1,49;46,97;-;0;25;Netherlands;Western Europe;Elsevier B.V.;1979-2025;"Veterinary (miscellaneous) (Q2); Immunology (Q3)";"Immunology and Microbiology; Veterinary"
13184;26775;Acta Oceanologica Sinica;journal;18691099, 0253505X;0,426;Q2;40;134;511;7370;775;507;1,43;55,00;-;0;43;China;Asiatic Region;Springer Verlag;1985-1993, 1996-2024;"Aquatic Science (Q2); Oceanography (Q3)";"Agricultural and Biological Sciences; Earth and Planetary Sciences"
13185;21101056813;Acta Palaeontologica Romaniae;journal;22483802, 1842371X;0,426;Q2;6;9;39;769;34;38;0,94;85,44;-;0;1;Romania;Eastern Europe;Romanian Society of Palaeontologists;2019-2024;"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Geology (Q2); Stratigraphy (Q2); Atmospheric Science (Q3); Paleontology (Q3)";"Agricultural and Biological Sciences; Earth and Planetary Sciences; Environmental Science"
13186;13540;Advances in Polymer Technology;journal;07306679, 10982329;0,426;Q2;60;32;163;1968;506;162;3,17;61,50;-;0;8;United States;Northern America;John Wiley and Sons Inc;1981-2024;"Chemical Engineering (miscellaneous) (Q2); Organic Chemistry (Q3); Polymers and Plastics (Q3)";"Chemical Engineering; Chemistry; Materials Science"
13187;21101043234;Agricultural Engineering;journal;24495999, 20831587;0,426;Q2;10;23;59;876;123;59;1,89;38,09;-;0;6;Poland;Eastern Europe;De Gruyter Open Ltd;2019-2024;"Agricultural and Biological Sciences (miscellaneous) (Q2); Environmental Engineering (Q2)";"Agricultural and Biological Sciences; Environmental Science"
13188;19700175586;Analele Stiintifice ale Universitatii Ovidius Constanta, Seria Matematica;journal;12241784, 18440835;0,426;Q3;26;25;126;522;119;126;0,88;20,88;-;0;0;Romania;Eastern Europe;Ovidius University;2009-2024;"Analysis (Q3); Applied Mathematics (Q3)";Mathematics
13189;15600154703;Asian Journal of Civil Engineering;journal;15630854, 2522011X;0,426;Q2;36;435;449;17452;1301;449;3,13;40,12;-;0;141;Switzerland;Western Europe;Springer Nature;2008-2025;Civil and Structural Engineering (Q2);Engineering
13190;55870;Bollettino della Societa Paleontologica Italiana;journal;03757633;0,426;Q3;35;19;48;1697;61;46;1,26;89,32;-;0;2;Italy;Western Europe;Societa Paleontologica Italiana;1979, 1983, 1992-2024;Paleontology (Q3);Earth and Planetary Sciences
13191;4700152739;Child and Youth Services;journal;15452298, 0145935X;0,426;Q2;24;78;59;3896;98;54;1,46;49,95;-;0;24;United States;Northern America;Routledge;1977-1983, 1985-1991, 1993-1994, 1997-1999, 2001, 2004-2025;"Social Sciences (miscellaneous) (Q2); Health (social science) (Q3)";Social Sciences
13192;21100466426;Communications in Mathematics and Statistics;journal;21946701, 2194671X;0,426;Q3;19;70;134;2156;170;133;1,17;30,80;-;0;5;Germany;Western Europe;Springer Verlag;2013-2025;"Applied Mathematics (Q3); Computational Mathematics (Q3); Statistics and Probability (Q3)";Mathematics
13193;21100967252;Current Ophthalmology Reports;journal;21674868;0,426;Q3;21;7;60;385;74;60;0,82;55,00;-;0;2;United States;Northern America;Springer Science + Business Media;2013-2025;Ophthalmology (Q3);Medicine
13194;21100241761;Electron Paramagnetic Resonance;book series;14651955, 14644622;0,426;Q3;15;0;8;0;12;7;0,00;0,00;-;0;0;United Kingdom;Western Europe;Royal Society of Chemistry;2011, 2013, 2015, 2017, 2019, 2021;"Analytical Chemistry (Q3); Spectroscopy (Q3)";Chemistry
13195;21100232822;Environmental and Climate Technologies;journal;16915208;0,426;Q2;27;72;295;2608;586;295;2,11;36,22;-;0;60;Germany;Western Europe;Walter de Gruyter GmbH;2009-2025;"Environmental Science (miscellaneous) (Q2); Renewable Energy, Sustainability and the Environment (Q3)";"Energy; Environmental Science"
13196;24783;ETRI Journal;journal;12256463, 22337326;0,426;Q2;53;116;263;3810;617;258;2,62;32,84;-;0;11;United States;Northern America;"John Wiley &amp; Sons Inc.";1994-2025;"Computer Science (miscellaneous) (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q3)";"Computer Science; Engineering; Materials Science"
13197;5200152707;Eurasip Journal on Image and Video Processing;journal;16875281, 16875176;0,426;Q2;57;44;64;2181;190;64;2,21;49,57;-;0;2;United States;Northern America;Springer Publishing Company;2007-2025;"Electrical and Electronic Engineering (Q2); Information Systems (Q3); Signal Processing (Q3)";"Computer Science; Engineering"
13198;91636;International Food and Agribusiness Management Review;journal;10967508, 15592448;0,426;Q2;49;50;136;2886;304;133;2,15;57,72;-;0;36;United States;Northern America;International Food and Agribusiness Management Association;1998-2024;"Business and International Management (Q2); Food Science (Q2)";"Agricultural and Biological Sciences; Business, Management and Accounting"
13199;15352;Japanese Psychological Research;journal;00215368, 14685884;0,426;Q3;38;85;147;3934;167;144;1,07;46,28;-;0;8;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1954-1956, 1958-1990, 1992-2025;Psychology (miscellaneous) (Q3);Psychology
13200;21100840059;Journal of Computational Dynamics;journal;21582505;0,426;Q2;16;29;66;847;79;66;1,00;29,21;-;0;0;United States;Northern America;American Institute of Mathematical Sciences;2014-2025;"Computational Mechanics (Q2); Computational Mathematics (Q3)";"Engineering; Mathematics"
13201;21100904890;Journal of Computer Languages;journal;25901184, 26659182;0,426;Q3;60;30;87;1640;228;84;2,37;54,67;-;0;1;United Kingdom;Western Europe;Elsevier Ltd;2019-2025;"Computer Networks and Communications (Q3); Human-Computer Interaction (Q3); Software (Q3)";Computer Science
13202;13569;Journal of Pesticide Science;journal;13490923, 1348589X;0,426;Q2;49;37;105;1349;203;104;1,73;36,46;-;0;8;Japan;Asiatic Region;Pesticide Science Society of Japan;1975-2024;"Insect Science (Q2); Health, Toxicology and Mutagenesis (Q3)";"Agricultural and Biological Sciences; Environmental Science"
13203;21101047452;Journal of Soft Computing in Civil Engineering;journal;25882872;0,426;Q1;19;21;84;1026;254;84;3,25;48,86;-;0;6;Iran;Middle East;Pouyan Press;2017-2024;"Architecture (Q1); Building and Construction (Q2); Civil and Structural Engineering (Q2); Artificial Intelligence (Q3); Computer Science Applications (Q3)";"Computer Science; Engineering"
13204;21101039813;JTCVS Techniques;journal;26662507;0,426;Q2;17;267;1102;2764;853;572;0,80;10,35;-;0;32;Netherlands;Western Europe;Elsevier Inc.;2020-2025;"Surgery (Q2); Pulmonary and Respiratory Medicine (Q3)";Medicine
13205;22626;Laboratory Animals;journal;00236772, 17581117;0,426;Q2;81;98;210;2290;253;155;1,22;23,37;-;0;16;United Kingdom;Western Europe;SAGE Publications Ltd;1970-2025;"Animal Science and Zoology (Q2); Veterinary (miscellaneous) (Q2)";"Agricultural and Biological Sciences; Veterinary"
13206;19900192596;Mathematical Modelling of Natural Phenomena;journal;09735348, 17606101;0,426;Q3;44;23;140;868;296;136;2,41;37,74;-;0;8;France;Western Europe;EDP Sciences;2006-2025;"Applied Mathematics (Q3); Modeling and Simulation (Q3)";Mathematics
13207;5000157801;Mathematical Structures in Computer Science;journal;09601295, 14698072;0,426;Q2;48;50;122;1602;111;110;0,72;32,04;-;0;0;United Kingdom;Western Europe;Cambridge University Press;1991-2024;"Mathematics (miscellaneous) (Q2); Computer Science Applications (Q3)";"Computer Science; Mathematics"
13208;22313;Performance Evaluation;journal;01665316;0,426;Q3;72;38;95;1437;130;94;1,28;37,82;-;0;5;Netherlands;Western Europe;Elsevier B.V.;1981-2025;"Computer Networks and Communications (Q3); Hardware and Architecture (Q3); Modeling and Simulation (Q3); Software (Q3)";"Computer Science; Mathematics"
13209;21458;Pure and Applied Chemistry;journal;00334545, 13653075;0,426;Q2;168;149;266;6974;547;247;2,23;46,81;-;0;65;United States;Northern America;Walter de Gruyter GmbH;1960-2025;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)";"Chemical Engineering; Chemistry"
13210;21100466462;Revista Iberoamericana de Psicologia y Salud;journal;21712069, 19899246;0,426;Q3;18;10;28;528;59;28;2,50;52,80;-;0;5;Spain;Western Europe;Ediciones Doyma, S.L.;2015-2025;Psychology (miscellaneous) (Q3);Psychology
